,PID,Longitude,Latitude
817,908152070,-93.67525,42.019902
818,908152180,-93.674327,42.01917
819,908152260,-93.674307,42.018283
820,908152280,-93.673253,42.018873
821,908152290,-93.67318,42.018922
822,907192020,-93.689344,42.016896
823,907192040,-93.689518,42.016829
824,907192120,-93.691469,42.016297
825,907192150,-93.692052,42.016214
826,907200130,-93.684962,42.021992
827,907200190,-93.686678,42.021386
828,907200250,-93.6874333,42.0218643
829,907200270,-93.687734,42.022239
830,907202100,-93.684837,42.01972
831,907202220,-93.684993,42.021163
832,907203060,-93.683235,42.021056
833,907203110,-93.684354,42.021025
834,907227060,-93.683158,42.020861
835,907227100,-93.683169,42.021737
836,907250050,-93.687856,42.018518
837,907252020,-93.686575,42.018424
838,907252190,-93.682805,42.018849
839,907260040,-93.686795,42.016973
840,907260050,-93.687786,42.016961
841,907262020,-93.68675,42.016212
842,907270040,-93.683813,42.0172
843,907275080,-93.679583,42.018564
844,907275150,-93.681196,42.018864
845,907280090,-93.6800822,42.0185298
846,907280100,-93.679805,42.018017
847,906380140,-93.689071,42.024594
848,906380160,-93.69003,42.024633
849,906380200,-93.69135,42.024614
850,906382020,-93.688941,42.025726
851,906382060,-93.688923,42.025156
852,906392080,-93.689884,42.024635
853,906394020,-93.688917,42.024485
854,906394050,-93.688931,42.023226
855,906402070,-93.685142,42.029694
856,906403060,-93.684944,42.029803
857,906426060,-93.682439,42.027956
858,906426195,-93.679216,42.027969
859,906475110,-93.6825099,42.024734
860,906475170,-93.683612,42.024305
861,907125040,-93.691971,42.022228
862,907125120,-93.692069,42.021324
863,907130060,-93.688862,42.02121
864,907131060,-93.690402,42.020966
865,907131120,-93.690545,42.020912
866,907135050,-93.692286,42.019032
867,907135080,-93.692696,42.019083
868,907135180,-93.692415,42.019028
869,907180040,-93.690633,42.018378
870,907187040,-93.688952,42.017907
871,907187060,-93.68892,42.017826
872,905475270,-93.66061,42.025818
873,905475520,-93.663517,42.025001
874,905476160,-93.6644275,42.0205201
875,905476170,-93.66468,42.020186
876,905476225,-93.6643138,42.0246868
877,905478140,-93.658545,42.023874
878,905478220,-93.66057,42.023945
879,905480090,-93.659659,42.023451
880,905480180,-93.658537,42.022824
881,906200230,-93.693153,42.034453
882,906201022,-93.684102,42.033662
883,906201023,-93.684102,42.033576
884,906201200,-93.68347,42.031546
885,906203140,-93.683309,42.032467
886,906204140,-93.683226,42.031566
887,906223040,-93.681061,42.030801
888,906340080,-93.686828,42.02667
889,906340090,-93.686941,42.026642
890,906378120,-93.690342,42.025666
891,906378150,-93.69067,42.025707
892,906378170,-93.691248,42.025594
893,906380010,-93.691213,42.025264
894,906380040,-93.691015,42.025281
895,906380070,-93.690234,42.025558
896,906380120,-93.689071,42.024598
897,905104090,-93.676953,42.031533
898,905104170,-93.677778,42.031203
899,905104240,-93.678149,42.029562
900,905105040,-93.675714,42.031215
901,905105170,-93.677997,42.029679
902,905105260,-93.677601,42.031139
903,905106150,-93.676681,42.029786
904,905107140,-93.672119,42.030591
905,905200010,-93.668544,42.034422
906,905201080,-93.664037,42.032528
907,905225020,-93.662239,42.034421
908,905226050,-93.660671,42.033557
909,905226080,-93.660691,42.032638
910,905226130,-93.661983,42.033726
911,905226170,-93.661985,42.034018
912,905228020,-93.659355,42.032699
913,905301050,-93.676272,42.02868
914,905352010,-93.673958,42.02384
915,905352180,-93.674582,42.024087
916,905376090,-93.669606,42.026185
917,905377020,-93.671221,42.023229
918,905377050,-93.671511,42.023021
919,905401020,-93.66504,42.028424
920,905426010,-93.663415,42.028236
921,905451390,-93.66712,42.024949
922,903450060,-93.628447,42.025229
923,903451110,-93.628301,42.02543
924,903453080,-93.629496,42.021576
925,903454010,-93.6277573,42.0249982
926,903454090,-93.6275137,42.0242321
927,903456110,-93.629501,42.0227
928,903457040,-93.6274918,42.0238856
929,903457130,-93.628263,42.022963
930,903458020,-93.6263765,42.0238391
931,903458060,-93.625297,42.023518
932,903475040,-93.622793,42.026723
933,903475060,-93.622025,42.025893
934,903476100,-93.62188,42.0261614
935,903484080,-93.623814,42.022951
936,904100100,-93.655699,42.033524
937,904101070,-93.656124,42.033285
938,904301110,-93.657089,42.028048
939,904302010,-93.655924,42.028004
940,905100060,-93.675549,42.033272
941,905100080,-93.675559,42.032426
942,905101070,-93.672207,42.034453
943,905101200,-93.669741,42.034429
944,905102010,-93.674417,42.033193
945,905103110,-93.67369,42.032385
946,905104030,-93.677504,42.032098
947,903201090,-93.6281873,42.033311
948,903204030,-93.6262716,42.034339
949,903205085,-93.627605,42.031846
950,903206170,-93.627487,42.030823
951,903225040,-93.624715,42.033482
952,903227140,-93.623521,42.033612
953,903228080,-93.621501,42.033336
954,903231050,-93.623643,42.032399
955,903231090,-93.623631,42.031433
956,903231180,-93.624539,42.031438
957,903232100,-93.622551,42.03142
958,903233030,-93.621504,42.032505
959,903233050,-93.621502,42.032386
960,903233140,-93.6224,42.031321
961,903233180,-93.622402,42.031483
962,903234160,-93.6212119,42.0314873
963,903236130,-93.6209132,42.0304477
964,903400040,-93.62576,42.029451
965,903401070,-93.625435,42.026912
966,903425270,-93.625285,42.026998
967,903425280,-93.625284,42.027088
968,903426010,-93.6241649,42.0299664
969,903427040,-93.62033,42.02911
970,903430040,-93.622147,42.02752
971,903430050,-93.6220032,42.0275775
972,902128160,-93.615446,42.032343
973,902201090,-93.60861,42.033385
974,902201130,-93.608868,42.033489
975,902202070,-93.606857,42.033313
976,902205020,-93.606842,42.032276
977,902205130,-93.607723,42.032357
978,902206270,-93.61047,42.030579
979,902207010,-93.6082631,42.0318018
980,902207150,-93.606789,42.030311
981,902300020,-93.618662,42.03013
982,902300040,-93.6190848,42.0299846
983,902301030,-93.617061,42.029218
984,902301130,-93.618294,42.029198
985,902302150,-93.616911,42.029223
986,902303100,-93.6188503,42.0280396
987,902304040,-93.617037,42.028076
988,902305010,-93.615578,42.028847
989,902330090,-93.612061,42.02819
990,902332030,-93.612191,42.027154
991,902401030,-93.608882,42.0282
992,902404010,-93.6094532,42.0277574
993,902408080,-93.608678,42.026089
994,902427040,-93.6047622,42.0268089
995,902427140,-93.6041765,42.0272605
996,902427180,-93.6051157,42.0272703
997,535426130,-93.605388,42.038888
998,535450190,-93.610609,42.035733
999,535450220,-93.610611,42.035921
1000,535450310,-93.610623,42.037329
1001,535451040,-93.607957,42.037203
1002,535451100,-93.607963,42.035954
1003,535451110,-93.607963,42.035876
1004,535452060,-93.606932,42.037106
1005,535453080,-93.605968,42.035862
1006,535453150,-93.60674,42.036002
1007,535453180,-93.606782,42.037084
1008,535457020,-93.605942,42.034685
1009,535457040,-93.606746,42.034614
1010,535457050,-93.606746,42.034564
1011,535476360,-93.604836,42.036949
1012,535477130,-93.603701,42.035423
1013,535477180,-93.603703,42.0346
1014,535478040,-93.604562,42.035034
1015,902100010,-93.618969,42.034403
1016,902105110,-93.616988,42.032254
1017,902106070,-93.6190545,42.0314733
1018,902106120,-93.62024,42.03131
1019,902107050,-93.617135,42.031369
1020,902110010,-93.6176729,42.0311108
1021,902125120,-93.615432,42.033405
1022,535301060,-93.617242,42.041243
1023,535301160,-93.61848,42.040773
1024,535302070,-93.615622,42.040451
1025,535304170,-93.618428,42.03981
1026,535305180,-93.617075,42.039369
1027,535325090,-93.612414,42.039482
1028,535325280,-93.612401,42.03846
1029,535325320,-93.61245,42.03837
1030,535327160,-93.612075,42.0384781
1031,535327200,-93.612252,42.038545
1032,535353050,-93.618606,42.034789
1033,535353130,-93.6197518,42.0347206
1034,535353160,-93.620343,42.034812
1035,535354050,-93.617191,42.035932
1036,535354260,-93.618445,42.036077
1037,535355020,-93.615616,42.036027
1038,535375130,-93.615485,42.03725
1039,535376010,-93.6133009,42.0380982
1040,535378080,-93.615536,42.0357
1041,535379060,-93.612418,42.035779
1042,535379110,-93.6139,42.035854
1043,535382150,-93.613899,42.034878
1044,535402140,-93.607117,42.039338
1045,535402180,-93.609148,42.039983
1046,535403030,-93.610561,42.040146
1047,534475170,-93.625632,42.034615
1048,534476080,-93.623704,42.0362
1049,534478140,-93.621485,42.03465
1050,534479120,-93.620497,42.034906
1051,534479140,-93.620491,42.034755
1052,535101150,-93.619383,42.049216
1053,535102010,-93.61706,42.048934
1054,535105110,-93.615687,42.046714
1055,535106140,-93.616099,42.045809
1056,535106180,-93.618143,42.0459325
1057,535126180,-93.615535,42.046882
1058,535151020,-93.618786,42.044053
1059,535151100,-93.618404,42.043143
1060,535151110,-93.619352,42.044735
1061,535152060,-93.617521,42.043932
1062,535154080,-93.615281,42.043946
1063,535155110,-93.6168658,42.0423095
1064,535176070,-93.613046,42.044218
1065,535177020,-93.611697,42.045669
1066,535177110,-93.612347,42.043952
1067,535179120,-93.613457,42.043233
1068,535180030,-93.613983,42.0426969
1069,535181030,-93.610875,42.042728
1070,535181140,-93.612301,42.04302
1071,535300040,-93.6192677,42.0418697
1072,534252110,-93.624745,42.043121
1073,534275170,-93.623636,42.042124
1074,534275220,-93.624606,42.04227
1075,534276070,-93.623104,42.044036
1076,534276160,-93.621352,42.042577
1077,534276180,-93.621344,42.042485
1078,534276290,-93.62232,42.042479
1079,534278150,-93.622834,42.044921
1080,534278170,-93.621452,42.043609
1081,534278190,-93.62144,42.043627
1082,534401120,-93.626945,42.039141
1083,534401200,-93.630023,42.040143
1084,534403040,-93.6279875,42.0417369
1085,534403290,-93.626864,42.039069
1086,534403420,-93.6276375,42.0413937
1087,534425015,-93.6249615,42.0417604
1088,534425080,-93.624484,42.04074
1089,534427140,-93.62326,42.041245
1090,534429030,-93.621368,42.041332
1091,534430090,-93.622804,42.039212
1092,534431020,-93.621503,42.0392
1093,534450090,-93.629661,42.036575
1094,534450110,-93.629545,42.035684
1095,534451020,-93.628654,42.036023
1096,534453080,-93.628582,42.036223
1097,533251130,-93.645589,42.044989
1098,533252130,-93.64577,42.042994
1099,533253180,-93.648172,42.043754
1100,533254100,-93.645547,42.043048
1101,533254130,-93.645544,42.042961
1102,533350020,-93.658232,42.037103
1103,533352075,-93.6574973,42.0349702
1104,534104090,-93.639515,42.048488
1105,534125120,-93.634545,42.046549
1106,534127080,-93.635094,42.047758
1107,534127140,-93.634528,42.048067
1108,534127260,-93.635899,42.04849
1109,534128090,-93.631554,42.047615
1110,534151090,-93.638051,42.043363
1111,534151180,-93.63687,42.043005
1112,534175010,-93.633748,42.045483
1113,534176140,-93.631673,42.04259
1114,534177210,-93.631302,42.04389
1115,534178010,-93.6299222,42.0421698
1116,534201040,-93.62919,42.047811
1117,534202030,-93.626518,42.048292
1118,534204120,-93.625898,42.046504
1119,534252040,-93.624758,42.044758
1120,534252060,-93.624592,42.043984
1121,534252070,-93.624541,42.043929
1122,532479120,-93.661983,42.034644
1123,532479140,-93.662134,42.034673
1124,533120030,-93.653082,42.047384
1125,533130170,-93.652658,42.045776
1126,533205110,-93.647974,42.047618
1127,533206060,-93.64733,42.0474249
1128,533206070,-93.647166,42.047406
1129,533208010,-93.646653,42.047711
1130,533208020,-93.646637,42.047705
1131,533208030,-93.646607,42.047699
1132,533208040,-93.646576,42.047687
1133,533208070,-93.646478,42.047667
1134,533213130,-93.644107,42.047104
1135,533213140,-93.644096,42.047104
1136,533221030,-93.645671,42.046144
1137,533221060,-93.645639,42.046145
1138,533221100,-93.645595,42.046145
1139,533223050,-93.645482,42.046405
1140,533236040,-93.641813,42.047171
1141,533241030,-93.642182,42.046318
1142,533242080,-93.639931,42.046137
1143,533242090,-93.639878,42.046135
1144,533244040,-93.643456,42.046411
1145,533250190,-93.648204,42.044383
1146,533251110,-93.645798,42.044762
1147,528482090,-93.639574,42.051054
1148,531363020,-93.69179,42.037586
1149,531363040,-93.692245,42.037636
1150,531375140,-93.68912,42.037643
1151,531376060,-93.691244,42.03722
1152,531380110,-93.689026,42.036028
1153,531384070,-93.689767,42.035259
1154,531385070,-93.688804,42.036038
1155,531385130,-93.689449,42.035071
1156,531451030,-93.686428,42.036464
1157,531451150,-93.686413,42.034569
1158,531453140,-93.685185,42.035678
1159,532353120,-93.677007,42.034678
1160,532354010,-93.674475,42.035946
1161,532354060,-93.673987,42.035871
1162,532354070,-93.673889,42.035857
1163,532376040,-93.669559,42.034532
1164,532376090,-93.669552,42.034724
1165,532377050,-93.672318,42.035675
1166,532377140,-93.673518,42.034652
1167,532378240,-93.671941,42.034819
1168,532476080,-93.661846,42.037652
1169,532477040,-93.661848,42.037502
1170,532479050,-93.660522,42.03466
1171,528431040,-93.642243,42.054354
1172,528431050,-93.642234,42.054309
1173,528431110,-93.64396,42.054514
1174,528435010,-93.644086,42.054154
1175,528435040,-93.643836,42.054153
1176,528435060,-93.64248,42.054153
1177,528435070,-93.642344,42.054157
1178,528439040,-93.643544,42.053185
1179,528439050,-93.643449,42.053186
1180,528439080,-93.642197,42.053227
1181,528441080,-93.641251,42.053108
1182,528445020,-93.643748,42.053032
1183,528445070,-93.642275,42.053067
1184,528456190,-93.650341,42.051802
1185,528456230,-93.65042,42.051795
1186,528458080,-93.650299,42.051655
1187,528458090,-93.650279,42.051657
1188,528458120,-93.647584,42.050206
1189,528458130,-93.647933,42.050301
1190,528458150,-93.648742,42.051681
1191,528477020,-93.643974,42.052269
1192,528480020,-93.64397,42.052119
1193,528480180,-93.643792,42.051377
1194,528482010,-93.642046,42.052267
1195,528482030,-93.641233,42.052146
1196,528228285,-93.641635,42.06257
1197,528228440,-93.642252,42.062303
1198,528231020,-93.644076,42.061443
1199,528240070,-93.641487,42.060977
1200,528240130,-93.642447,42.061193
1201,528250100,-93.641325,42.060936
1202,528292020,-93.641337,42.057103
1203,528328100,-93.651381,42.054386
1204,528344070,-93.652334,42.053243
1205,528358010,-93.654206,42.051721
1206,528363130,-93.653616,42.051674
1207,528382020,-93.650356,42.052457
1208,528382030,-93.650578,42.052437
1209,528386040,-93.652972,42.050909
1210,528445060,-93.642368,42.05306
1211,528456160,-93.649976,42.051827
1212,528458070,-93.650318,42.051653
1213,528458110,-93.647105,42.050084
1214,528477080,-93.642773,42.052347
1215,528480090,-93.642224,42.051429
1216,531367050,-93.692309,42.036255
1217,531369060,-93.692412,42.036113
1218,531380080,-93.68981,42.036026
1219,531451110,-93.686417,42.03548
1220,531451280,-93.687694,42.036659
1221,531452020,-93.686263,42.034589
1222,531452050,-93.686264,42.0347
1223,531452180,-93.68628,42.036633
1224,531453010,-93.685028,42.034555
1225,531453040,-93.685029,42.034678
1226,532351140,-93.677205,42.036535
1227,532354090,-93.673669,42.034793
1228,532376160,-93.670956,42.035685
1229,532377060,-93.672096,42.034856
1230,532377100,-93.672067,42.03457
1231,532378110,-93.669688,42.035333
1232,532479070,-93.660672,42.034603
1233,533130020,-93.646749,42.048253
1234,533130130,-93.651773,42.046825
1235,533130160,-93.652773,42.045773
1236,533205060,-93.647988,42.047452
1237,533208090,-93.64614,42.048086
1238,533210060,-93.645599,42.048566
1239,533212010,-93.644889,42.047899
1240,533212020,-93.644889,42.047876
1241,533212060,-93.64489,42.047782
1242,533213030,-93.6468879,42.0471748
1243,533221090,-93.645606,42.046145
1244,533221110,-93.645585,42.046145
1245,533223020,-93.645482,42.046424
1246,533223100,-93.645478,42.046114
1247,533238045,-93.641253,42.0470316
1248,533244030,-93.643556,42.04638
1249,533253060,-93.649361,42.042565
1250,533253210,-93.648143,42.043704
1251,533352170,-93.65921,42.034561
1252,534102025,-93.639516,42.048606
1253,534129040,-93.633351,42.046322
1254,534151175,-93.636879,42.043038
1255,534152050,-93.637463,42.043306
1256,534152070,-93.637531,42.043306
1257,534152100,-93.637788,42.043329
1258,534176060,-93.631435,42.043822
1259,534176230,-93.632554,42.043821
1260,534202160,-93.626137,42.046574
1261,534251320,-93.625926,42.042205
1262,534276360,-93.623383,42.043363
1263,534401110,-93.626939,42.039085
1264,534401140,-93.627536,42.038971
1265,534403360,-93.626785,42.040326
1266,534403410,-93.627809,42.041146
1267,534425310,-93.625728,42.040391
1268,534427010,-93.622904,42.0418387
1269,534430080,-93.622864,42.039211
1270,534431050,-93.620651,42.039211
1271,534431070,-93.620504,42.038538
1272,534450180,-93.629287,42.035256
1273,534451150,-93.629313,42.035482
1274,534475100,-93.62475,42.035943
1275,534476260,-93.624601,42.036095
1276,534479320,-93.621431,42.037424
1277,535101020,-93.618221,42.048494
1278,535106190,-93.6184183,42.0459375
1279,535125010,-93.614307,42.049514
1280,535126040,-93.614244,42.047447
1281,535152010,-93.617693,42.044895
1282,535152050,-93.617553,42.043984
1283,535152130,-93.617117,42.042908
1284,535152150,-93.6177041,42.0430839
1285,535152250,-93.618626,42.044847
1286,535153070,-93.616582,42.043969
1287,535154050,-93.614882,42.044052
1288,535175070,-93.613301,42.044176
1289,535175180,-93.61513,42.044883
1290,535179020,-93.614241,42.0435919
1291,535180130,-93.613624,42.042308
1292,535302080,-93.615622,42.040396
1293,535302200,-93.617092,42.04137
1294,535304060,-93.61722,42.038515
1295,535304180,-93.618428,42.039841
1296,535325400,-93.615475,42.038443
1297,535327140,-93.611642,42.038521
1298,535350030,-93.618788,42.038249
1299,535350040,-93.6192014,42.0381282
1300,535353190,-93.620341,42.035869
1301,535377090,-93.6116762,42.0372097
1302,535401080,-93.607275,42.040085
1303,535425010,-93.606905,42.041119
1304,535450210,-93.61061,42.035867
1305,535453070,-93.605969,42.03594
1306,535454070,-93.609218,42.0347571
1307,535456110,-93.607801,42.034848
1308,535457010,-93.605943,42.034748
1309,535457090,-93.606742,42.034851
1310,535476350,-93.604835,42.036873
1311,535477020,-93.603705,42.037093
1312,902102100,-93.617014,42.033313
1313,902104060,-93.617135,42.032134
1314,902106130,-93.62024,42.031363
1315,902106140,-93.620241,42.031381
1316,902110090,-93.6179112,42.0303783
1317,902125080,-93.614002,42.033279
1318,902125160,-93.615431,42.033644
1319,902128170,-93.615446,42.032391
1320,902206040,-93.608954,42.03128
1321,902206130,-93.6090761,42.0303113
1322,902206220,-93.610466,42.030383
1323,902206240,-93.610468,42.030467
1324,902207130,-93.606789,42.030388
1325,902207140,-93.606789,42.030331
1326,902305110,-93.616887,42.028099
1327,902327040,-93.610588,42.029146
1328,902329030,-93.61221,42.028145
1329,902401060,-93.608878,42.028083
1330,902402010,-93.608246,42.03005
1331,902402130,-93.607238,42.028164
1332,902402250,-93.608752,42.02916
1333,902403070,-93.607088,42.028165
1334,903204040,-93.625737,42.033642
1335,903206120,-93.625825,42.030187
1336,903225150,-93.625586,42.033621
1337,903226160,-93.624566,42.033563
1338,903227020,-93.622597,42.0336
1339,903227150,-93.623523,42.033665
1340,903228150,-93.622448,42.033631
1341,903232190,-93.623483,42.031556
1342,903233120,-93.621482,42.031337
1343,903234050,-93.620409,42.032302
1344,903425110,-93.62338,42.027986
1345,903426180,-93.621674,42.028888
1346,903426200,-93.621835,42.028875
1347,903430080,-93.621632,42.026914
1348,903450110,-93.629495,42.020693
1349,903454060,-93.626876,42.024141
1350,903476030,-93.620386,42.026741
1351,904100140,-93.656231,42.033454
1352,904101110,-93.655538,42.032432
1353,904300150,-93.658265,42.028256
1354,904302260,-93.656924,42.026752
1355,904350045,-93.658081,42.02616
1356,904352190,-93.655849,42.022825
1357,905101100,-93.672036,42.034451
1358,905101300,-93.671021,42.033386
1359,905101310,-93.671076,42.033387
1360,905102060,-93.673401,42.033008
1361,905103060,-93.672381,42.03237
1362,905104210,-93.678141,42.029867
1363,905105070,-93.676659,42.03069
1364,905105200,-93.677992,42.029924
1365,905106140,-93.676654,42.029731
1366,905106170,-93.676674,42.030519
1367,905107110,-93.671511,42.031187
1368,905107250,-93.673565,42.03136
1369,905107320,-93.672523,42.03128
1370,905109130,-93.670503,42.030082
1371,905109170,-93.670114,42.03009
1372,905201030,-93.663619,42.03387
1373,905202090,-93.668378,42.032164
1374,905325030,-93.667904,42.026547
1375,905352140,-93.675038,42.024673
1376,905378040,-93.671178,42.023079
1377,905426060,-93.662762,42.028226
1378,905426200,-93.66357,42.026533
1379,905451320,-93.667708,42.024208
1380,905452110,-93.66526,42.025173
1381,905452160,-93.666097,42.02526
1382,905453040,-93.6658876,42.0247497
1383,905453080,-93.665799,42.024126
1384,905475510,-93.663367,42.025019
1385,905478190,-93.659808,42.024162
1386,906201030,-93.685001,42.03374
1387,906201120,-93.685988,42.032076
1388,906204230,-93.683167,42.033783
1389,906223090,-93.682026,42.03068
1390,906225210,-93.6801568,42.0311198
1391,906378100,-93.69019,42.025747
1392,906380190,-93.691269,42.024614
1393,906385010,-93.69245,42.024604
1394,906385020,-93.692521,42.024604
1395,906402200,-93.68329,42.030601
1396,906425045,-93.6801805,42.0298532
1397,906477110,-93.682138,42.024318
1398,907125090,-93.69188,42.021321
1399,907180050,-93.690542,42.018411
1400,907185060,-93.688258,42.01867
1401,907200280,-93.68773,42.022186
1402,907200290,-93.687807,42.022045
1403,907200340,-93.687745,42.021395
1404,907203070,-93.683727,42.021133
1405,907250030,-93.687859,42.018662
1406,907252120,-93.685523,42.019069
1407,907262050,-93.687764,42.016121
1408,907280040,-93.680864,42.018721
1409,907290040,-93.682686,42.017749
1410,907290170,-93.681227,42.016275
1411,907290240,-93.6837,42.016253
1412,907401090,-93.687922,42.01404
1413,907410080,-93.684015,42.014092
1414,907414030,-93.685961,42.014023
1415,908102110,-93.677482,42.021245
1416,908102130,-93.677553,42.021041
1417,908102170,-93.677545,42.020635
1418,908102300,-93.676372,42.021163
1419,908103350,-93.675268,42.020306
1420,908152080,-93.675175,42.019849
1421,908203100,-93.6663375,42.019629
1422,908208020,-93.66751,42.020196
1423,908225320,-93.664841,42.021793
1424,908226130,-93.660168,42.021583
1425,908275300,-93.661944,42.017726
1426,909100080,-93.655762,42.022674
1427,909100110,-93.655653,42.022702
1428,909101070,-93.656718,42.022089
1429,909176140,-93.650321,42.017737
1430,909176150,-93.6514413,42.0177987
1431,909177100,-93.6507568,42.0163944
1432,909250030,-93.64678,42.019091
1433,909250060,-93.646683,42.019093
1434,909281080,-93.640041,42.016226
1435,909426080,-93.639781,42.014937
1436,909427230,-93.642793,42.014682
1437,909428280,-93.639678,42.011005
1438,909452114,-93.645014,42.010606
1439,909455030,-93.645701,42.009345
1440,909455040,-93.645729,42.009337
1441,909475140,-93.641677,42.010797
1442,910202060,-93.625291,42.022772
1443,910203250,-93.629496,42.021414
1444,910205120,-93.626689,42.021474
1445,911128180,-93.615272,42.021456
1446,911202100,-93.606593,42.022653
1447,911204090,-93.608271,42.021327
1448,911204100,-93.60775,42.02152
1449,911370510,-93.615993,42.008687
1450,914467040,-93.604947,41.99706
1451,914475090,-93.602823,41.997052
1452,914476520,-93.603972,41.996065
1453,914478045,-93.600797,41.994784
1454,914478110,-93.602002,41.994013
1455,916125360,-93.657894,41.997741
1456,916386010,-93.649203,41.995346
1457,916386020,-93.649201,41.995278
1458,916386060,-93.649096,41.994284
1459,916386090,-93.649471,41.99353
1460,916455170,-93.647645,41.995489
1461,916475110,-93.646814,41.99435
1462,921128020,-93.652495,41.992989
1463,923201020,-93.60743,41.99321
1464,923202105,-93.608372,41.990934
1465,923204150,-93.607622,41.993253
1466,923205015,-93.608223,41.991004
1467,923225300,-93.60359,41.991861
1468,923225390,-93.604318,41.991758
1469,923225440,-93.604425,41.991876
1470,923226250,-93.603435,41.992212
1471,923226320,-93.60359,41.992119
1472,923228270,-93.601806,41.9917
1473,923228370,-93.603398,41.991824
1474,923230190,-93.601449,41.991558
1475,923251080,-93.606856,41.988729
1476,923276030,-93.6035354,41.9889358
1477,923426070,-93.600582,41.986647
1478,924100050,-93.599791,41.9913
1479,924151040,-93.600006,41.989848
1480,924152030,-93.600147,41.989185
1481,526302110,-93.6188955,42.0530363
1482,526351100,-93.619562,42.05139
1483,526355080,-93.615524,42.049322
1484,527105070,-93.639388,42.059956
1485,527105130,-93.639915,42.063294
1486,527107130,-93.6364,42.060896
1487,527108070,-93.635838,42.062956
1488,527110020,-93.637442,42.060598
1489,527127100,-93.634265,42.062903
1490,527131030,-93.633739,42.061981
1491,527132090,-93.633547,42.061633
1492,527146010,-93.633024,42.061178
1493,527161040,-93.63921,42.059283
1494,527162110,-93.639069,42.059129
1495,527162120,-93.639069,42.059161
1496,527163040,-93.636955,42.058274
1497,527163070,-93.637046,42.058059
1498,527163130,-93.637671,42.059645
1499,527164020,-93.635824,42.058194
1500,527164060,-93.635753,42.05793
1501,527164090,-93.636822,42.058173
1502,527165130,-93.636047,42.057854
1503,527166010,-93.639325,42.058201
1504,527180100,-93.634644,42.058747
1505,527182110,-93.633245,42.059242
1506,527214050,-93.627751,42.060265
1507,527254020,-93.628639,42.059817
1508,527258020,-93.629357,42.058439
1509,527276160,-93.623975,42.056796
1510,527301320,-93.637343,42.053532
1511,527302175,-93.636512,42.055408
1512,527326040,-93.635056,42.055081
1513,527326150,-93.632417,42.055572
1514,527352150,-93.637774,42.05184
1515,527353020,-93.63745,42.052507
1516,527353060,-93.638366,42.052102
1517,527354100,-93.634212,42.052719
1518,527354200,-93.637043,42.05288
1519,527355150,-93.633796,42.052915
1520,527356040,-93.637289,42.050345
1521,527359050,-93.634694,42.0496539
1522,527359180,-93.635919,42.049394
1523,527364030,-93.639516,42.049106
1524,527365030,-93.639511,42.051619
1525,527366030,-93.6392308,42.0503771
1526,527368010,-93.639366,42.049406
1527,527375100,-93.632915,42.053166
1528,527375180,-93.632178,42.052355
1529,527375210,-93.630253,42.052448
1530,527376100,-93.631432,42.05267
1531,527378140,-93.631791,42.04891
1532,527401160,-93.625856,42.056398
1533,527402220,-93.626554,42.054626
1534,527403040,-93.628707,42.055228
1535,527404020,-93.626603,42.055184
1536,527404030,-93.62655,42.055154
1537,527405130,-93.627037,42.05337
1538,527405160,-93.625657,42.053306
1539,527405180,-93.625542,42.053307
1540,527425060,-93.6234986,42.0564419
1541,527425110,-93.6223289,42.056461
1542,527450280,-93.627396,42.052758
1543,527451110,-93.628119,42.052338
1544,527451320,-93.627565,42.051683
1545,527451540,-93.629456,42.051661
1546,527451640,-93.629851,42.051823
1547,527451650,-93.629881,42.051822
1548,527452060,-93.627244,42.050615
1549,527453050,-93.624729,42.050705
1550,527453060,-93.624748,42.050705
1551,527453140,-93.625945,42.050682
1552,527454050,-93.625918,42.050533
1553,527454130,-93.625846,42.050213
1554,527455050,-93.625688,42.05009
1555,527455060,-93.62569,42.050134
1556,527455080,-93.625696,42.050222
1557,527455090,-93.625707,42.050397
1558,527455240,-93.6256036,42.0488934
1559,527455280,-93.626521,42.048486
1560,528102040,-93.658877,42.0623099
1561,528102140,-93.6562749,42.063304
1562,528104070,-93.652716,42.063025
1563,528106020,-93.657828,42.061902
1564,528106070,-93.657483,42.06128
1565,528108010,-93.654241,42.062991
1566,528108020,-93.654144,42.062992
1567,528108040,-93.653955,42.062994
1568,528108070,-93.652863,42.062942
1569,528108130,-93.654439,42.062258
1570,528108140,-93.654567,42.062257
1571,528110010,-93.658224,42.062776
1572,528110020,-93.657835,42.062789
1573,528110090,-93.657049,42.0623985
1574,528112040,-93.654437,42.062108
1575,528116010,-93.658854,42.060934
1576,528118060,-93.656737,42.060353
1577,528120020,-93.653152,42.061382
1578,528120030,-93.652884,42.061437
1579,528120160,-93.654724,42.060576
1580,528120170,-93.65476,42.060575
1581,528138010,-93.652084,42.061678
1582,528142040,-93.654652,42.060426
1583,528142090,-93.652724,42.060178
1584,528142130,-93.6541267,42.0599123
1585,528142150,-93.6547754,42.0598989
1586,528144020,-93.643771,42.061404
1587,528166060,-93.65604,42.059241
1588,528166090,-93.65486,42.058782
1589,528168030,-93.6545189,42.058886
1590,528172060,-93.65048,42.0592
1591,528174050,-93.649779,42.059177
1592,528174060,-93.649743,42.059179
1593,528174070,-93.649723,42.059183
1594,528175050,-93.650258,42.058339
1595,528175060,-93.650244,42.058336
1596,528176030,-93.655483,42.057177
